출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급
CJJ,HND,2023-08-22,06:50,17:50,경유 2,11시간 00분,"편도 759,300원~",business
CJJ,HND,2023-08-22,06:50,22:00,경유 2,15시간 10분,"편도 759,300원~",business
CJJ,HND,2023-08-22,06:50,22:00,경유 2,15시간 10분,"편도 764,300원~",business
CJJ,HND,2023-08-22,06:50,22:00,경유 2,15시간 10분,"편도 769,300원~",business
CJJ,HND,2023-08-22,06:50,22:00,경유 2,15시간 10분,"편도 774,300원~",business
CJJ,HND,2023-08-22,06:50,23:30,경유 2,16시간 40분,"편도 823,100원~",business
CJJ,HND,2023-08-22,06:50,23:30,경유 2,16시간 40분,"편도 833,100원~",business
CJJ,HND,2023-08-22,06:50,23:30,경유 2,16시간 40분,"편도 833,100원~",business
CJJ,HND,2023-08-22,06:50,23:30,경유 2,16시간 40분,"편도 844,100원~",business
CJJ,HND,2023-08-22,06:50,23:30,경유 2,16시간 40분,"편도 849,100원~",business
CJJ,HND,2023-08-22,06:50,23:30,경유 2,16시간 40분,"편도 874,000원~",business
CJJ,HND,2023-08-22,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-22,17:35,11:10,경유 2,17시간 35분,"편도 880,900원~",business
CJJ,HND,2023-08-22,11:05,22:50,경유 2,11시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-22,11:05,18:30,경유 2,07시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-22,11:05,22:50,경유 2,11시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-22,11:05,22:50,경유 2,11시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-22,11:05,18:30,경유 2,07시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-22,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-22,14:05,22:50,경유 2,08시간 45분,"편도 881,000원~",business
CJJ,HND,2023-08-22,14:05,09:55,경유 2,19시간 50분,"편도 881,000원~",business
CJJ,HND,2023-08-22,14:05,22:50,경유 2,08시간 45분,"편도 881,000원~",business
CJJ,HND,2023-08-22,17:35,09:55,경유 2,16시간 20분,"편도 901,800원~",business
CJJ,HND,2023-08-22,09:05,22:50,경유 2,13시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-22,09:05,22:50,경유 2,13시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-22,11:05,22:50,경유 2,11시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-22,06:50,15:00,경유 2,08시간 10분,"편도 923,300원~",business
CJJ,HND,2023-08-23,12:55,22:00,경유 2,09시간 05분,"편도 670,400원~",business
CJJ,HND,2023-08-23,12:55,22:00,경유 2,09시간 05분,"편도 670,400원~",business
CJJ,HND,2023-08-23,12:55,22:00,경유 2,09시간 05분,"편도 670,400원~",business
CJJ,HND,2023-08-23,12:55,10:45,경유 2,21시간 50분,"편도 670,400원~",business
CJJ,HND,2023-08-23,12:55,10:45,경유 2,21시간 50분,"편도 683,300원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,17:50,경유 2,11시간 00분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,17:50,경유 2,11시간 00분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 716,400원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 738,300원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 738,300원~",business
CJJ,HND,2023-08-23,06:50,17:50,경유 2,11시간 00분,"편도 738,300원~",business
CJJ,HND,2023-08-23,06:50,17:50,경유 2,11시간 00분,"편도 738,300원~",business
CJJ,HND,2023-08-23,06:50,17:50,경유 2,11시간 00분,"편도 743,300원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 743,300원~",business
CJJ,HND,2023-08-23,06:50,17:50,경유 2,11시간 00분,"편도 759,300원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 759,300원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 774,300원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 774,300원~",business
CJJ,HND,2023-08-23,06:50,22:00,경유 2,15시간 10분,"편도 774,300원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,09:05,22:50,경유 2,13시간 45분,"편도 880,900원~",business
CJJ,HND,2023-08-23,14:05,21:00,경유 2,06시간 55분,"편도 881,000원~",business
CJJ,HND,2023-08-23,14:05,22:50,경유 2,08시간 45분,"편도 881,000원~",business
CJJ,HND,2023-08-23,14:05,22:50,경유 2,08시간 45분,"편도 881,000원~",business
CJJ,HND,2023-08-23,14:05,11:10,경유 2,21시간 05분,"편도 881,000원~",business
CJJ,HND,2023-08-23,14:05,11:10,경유 2,21시간 05분,"편도 881,000원~",business
CJJ,HND,2023-08-23,14:05,11:10,경유 2,21시간 05분,"편도 881,000원~",business
CJJ,HND,2023-08-23,17:35,11:10,경유 2,17시간 35분,"편도 901,800원~",business
CJJ,HND,2023-08-23,17:35,11:10,경유 2,17시간 35분,"편도 901,800원~",business
CJJ,HND,2023-08-23,17:35,11:10,경유 2,17시간 35분,"편도 901,800원~",business
CJJ,HND,2023-08-23,17:35,11:10,경유 2,17시간 35분,"편도 901,800원~",business
CJJ,HND,2023-08-23,17:35,11:10,경유 2,17시간 35분,"편도 901,800원~",business
CJJ,HND,2023-08-24,12:55,22:00,경유 2,09시간 05분,"편도 683,300원~",business
CJJ,HND,2023-08-24,12:55,22:00,경유 2,09시간 05분,"편도 683,300원~",business
CJJ,HND,2023-08-24,12:55,10:45,경유 2,21시간 50분,"편도 683,300원~",business
CJJ,HND,2023-08-24,12:55,10:45,경유 2,21시간 50분,"편도 683,300원~",business
CJJ,HND,2023-08-24,12:55,10:45,경유 2,21시간 50분,"편도 683,300원~",business
CJJ,HND,2023-08-24,12:55,22:00,경유 2,09시간 05분,"편도 683,300원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,17:50,경유 2,11시간 00분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,17:50,경유 2,11시간 00분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 703,100원~",business
CJJ,HND,2023-08-24,06:50,17:50,경유 2,11시간 00분,"편도 753,800원~",business
CJJ,HND,2023-08-24,06:50,17:50,경유 2,11시간 00분,"편도 753,800원~",business
CJJ,HND,2023-08-24,06:50,17:50,경유 2,11시간 00분,"편도 764,200원~",business
CJJ,HND,2023-08-24,06:50,17:50,경유 2,11시간 00분,"편도 775,600원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 799,500원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 799,500원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 809,900원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 821,300원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 826,500원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 831,700원~",business
CJJ,HND,2023-08-24,06:50,22:00,경유 2,15시간 10분,"편도 831,700원~",business
CJJ,HND,2023-08-24,17:35,09:55,경유 2,16시간 20분,"편도 856,900원~",business
CJJ,HND,2023-08-24,11:05,22:50,경유 2,11시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,21:00,경유 2,09시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,22:50,경유 2,13시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,22:50,경유 2,11시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,21:00,경유 2,09시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,18:30,경유 2,09시간 25분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,22:50,경유 2,11시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,18:30,경유 2,09시간 25분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,21:00,경유 2,09시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,22:50,경유 2,11시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,18:30,경유 2,07시간 25분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,21:00,경유 2,09시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,22:50,경유 2,13시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,18:30,경유 2,09시간 25분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,21:00,경유 2,09시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,18:30,경유 2,09시간 25분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,22:50,경유 2,11시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,21:00,경유 2,09시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,22:50,경유 2,11시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,21:00,경유 2,09시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,18:30,경유 2,07시간 25분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,21:00,경유 2,11시간 55분,"편도 901,800원~",business
CJJ,HND,2023-08-24,11:05,22:50,경유 2,11시간 45분,"편도 901,800원~",business
CJJ,HND,2023-08-24,09:05,18:30,경유 2,09시간 25분,"편도 901,800원~",business
CJJ,HND,2023-08-24,14:05,22:50,경유 2,08시간 45분,"편도 901,900원~",business
CJJ,HND,2023-08-25,17:10,10:45,경유 2,17시간 35분,"편도 670,400원~",business
CJJ,HND,2023-08-25,17:10,10:45,경유 2,17시간 35분,"편도 670,400원~",business
CJJ,HND,2023-08-25,12:55,22:00,경유 2,09시간 05분,"편도 675,400원~",business
CJJ,HND,2023-08-25,12:55,22:15,경유 2,09시간 20분,"편도 675,400원~",business
CJJ,HND,2023-08-25,12:55,22:00,경유 2,09시간 05분,"편도 675,400원~",business
CJJ,HND,2023-08-25,12:55,22:15,경유 2,09시간 20분,"편도 675,400원~",business
CJJ,HND,2023-08-25,12:55,23:30,경유 2,10시간 35분,"편도 675,400원~",business
CJJ,HND,2023-08-25,12:55,22:00,경유 2,09시간 05분,"편도 675,400원~",business
CJJ,HND,2023-08-25,12:55,22:15,경유 2,09시간 20분,"편도 675,400원~",business
CJJ,HND,2023-08-25,12:55,23:30,경유 2,10시간 35분,"편도 675,400원~",business
CJJ,HND,2023-08-25,12:55,23:30,경유 2,10시간 35분,"편도 675,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,17:50,경유 2,11시간 00분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,17:50,경유 2,11시간 00분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 693,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 738,300원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 738,300원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 753,300원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 764,300원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 769,300원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 773,400원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 773,400원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 773,400원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 773,400원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 774,300원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 780,300원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 780,300원~",business
CJJ,HND,2023-08-25,06:50,17:50,경유 2,11시간 00분,"편도 782,300원~",business
CJJ,HND,2023-08-25,06:50,17:50,경유 2,11시간 00분,"편도 782,300원~",business
CJJ,HND,2023-08-25,06:50,22:00,경유 2,15시간 10분,"편도 789,300원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 795,300원~",business
CJJ,HND,2023-08-25,06:50,17:50,경유 2,11시간 00분,"편도 797,300원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 806,300원~",business
CJJ,HND,2023-08-25,06:50,17:50,경유 2,11시간 00분,"편도 808,300원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 811,300원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 816,300원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 823,100원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 823,100원~",business
CJJ,HND,2023-08-25,06:50,22:15,경유 2,15시간 25분,"편도 831,300원~",business
CJJ,HND,2023-08-25,17:35,09:55,경유 2,16시간 20분,"편도 837,600원~",business
CJJ,HND,2023-08-25,17:35,09:55,경유 2,16시간 20분,"편도 837,600원~",business
CJJ,HND,2023-08-25,17:35,09:55,경유 2,16시간 20분,"편도 837,600원~",business
CJJ,HND,2023-08-25,17:35,09:55,경유 2,16시간 20분,"편도 837,600원~",business
CJJ,HND,2023-08-25,17:35,09:55,경유 2,16시간 20분,"편도 837,600원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 838,100원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 849,100원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 859,100원~",business
CJJ,HND,2023-08-25,06:50,23:30,경유 2,16시간 40분,"편도 874,100원~",business
CJJ,HND,2023-08-25,09:05,21:00,경유 2,11시간 55분,"편도 880,900원~",business
CJJ,HND,2023-08-25,09:05,18:30,경유 2,09시간 25분,"편도 880,900원~",business
